#--- ATTENTION : CONSERVEZ CETTE LICENCE SI VOUS REDISTRIBUEZ CE FICHIER ---
#License ABU
#-=-=-=-=-=-
#Version 1.1, Aout 1999
#
#Copyright (C) 1999 Association de Bibliophiles Universels
#   http://abu.cnam.fr/
#   abu@cnam.fr
#
#La base de textes de l'Association des Bibliophiles Universels (ABU)
#est une oeuvre de compilation, elle peut être copiée, diffusée et
#modifiée dans les conditions suivantes :
#
#1.  Toute copie à des fins privées, à des fins d'illustration de l'enseignement
#    ou de recherche scientifique est autorisée.
#
#2.  Toute diffusion ou inclusion dans une autre oeuvre doit
#
#     a) soit inclure la presente licence s'appliquant a l'ensemble de la
#        diffusion ou de l'oeuvre dérivee.
#
#     b) soit permettre aux bénéficiaires de cette diffusion ou de cette
#        oeuvre dérivée d'en extraire facilement et gratuitement une version
#        numérisée de chaque texte inclu, muni de la présente licence.  Cette
#        possibilité doit être mentionnée explicitement et de façon claire,
#        ainsi que le fait que la présente notice s'applique aux documents
#        extraits.
#
#     c) permettre aux bénéficiaires de cette diffusion ou de cette
#        oeuvre dérivée d'en extraire facilement et gratuitement la version
#        numérisée originale, munie le cas échéant des améliorations visées au
#        paragraphe 6, si elles sont présentent dans la diffusion ou la nouvelle
#        oeuvre. Cette possibilité doit être mentionnée explicitement et de
#        façon claire, ainsi que le fait que la présente notice s'applique aux
#        documents extraits.
#
#   Dans tous les autres cas, la présente licence sera réputée s'appliquer
#   à l'ensemble de la diffusion ou de l'oeuvre dérivée.
#
#
#3. L'en-tête qui accompagne chaque fichier doit être intégralement 
#   conservée au sein de la copie.
#
#4. La mention du producteur original doit être conservée, ainsi
#   que celle des contributeurs ultérieurs.
#
#5. Toute modification ultérieure, par correction d'erreurs,
#   additions de variantes, mise en forme dans un autre format, ou autre,
#   doit être indiquée.  L'indication des diverses contributions devra être
#   aussi précise que possible, et datée.
#
#6. Ce copyright s'applique obligatoirement à toute amélioration
#   par simple correction d'erreurs ou d'oublis mineurs (orthographe,
#   phrase manquante, ...), c'est-à-dire ne correspondant pas à
#   l'adjonction d'une autre variante connue du texte, qui devra donc
#   comporter la présente notice.
#
#----------------------- FIN DE LA LICENCE ABU --------------------------------
	nom
5771	caïque
5772	cedex
5773	ceinturage
5774	ceinture
5775	ceinturon
5776	celebret
5777	cella
5778	cellier
5779	cellophane
5780	cellular
5781	cellule
5782	cellulite
5783	cellulose
5784	celluloïd
5785	cellérier
5786	celte
5787	cendre
5788	cendres
5789	cendrier
5790	cendrillon
5791	cendrée
5792	cenelle
5793	cens
5794	censeur
5795	censier
5796	censitaire
5797	censorat
5798	censure
5799	cent
5800	centaine
5801	centaure
5802	centaurée
5803	centavo
5804	centenaire
5805	centenier
5806	centiare
5807	centibar
5808	centigrade
5809	centigramme
5810	centilitre
5811	centime
5812	centimètre
5813	centième
5814	centrage
5815	central
5816	centrale
5817	centralisation
5818	centralisme
5819	centre
5820	centreur
5821	centrifugation
5822	centrifugeur
5823	centrifugeuse
5824	centriste
5825	centrosome
5826	centuple
5827	centurie
5828	centurion
5829	cep
5830	ceps
5831	cerbère
5832	cerce
5833	cerceau
5834	cerceaux
5835	cerclage
5836	cercle
5837	cercopithèque
5838	cercueil
5839	cerf
5840	cerf-volant
5841	cerfeuil
5842	cerisaie
5843	cerise
5844	cerisette
5845	cerisier
5846	cerne
5847	cerneau
5848	certain
5849	certificat
5850	certificateur
5851	certification
5852	certifié
5853	certitude
5854	cerveau
5855	cervelas
5856	cervelet
5857	cervelle
5858	cervicale
5859	cervidé
5860	cervoise
5861	cessation
5862	cesse
5863	cessez-le-feu
5864	cessibilité
5865	cession
5866	cessionnaire
5867	ceste
5868	cestode
5869	cha-cha-cha
5870	chabichou
5871	chablis
5872	chabot
5873	chabraque
5874	chabrol
5875	chabrot
5876	chacal
5877	chacone
5878	chaconne
5879	chadburn
5880	chadouf
5881	chafouin
5882	chah
5883	chahut
5884	chahuteur
5885	chai
5886	chair
5887	chaire
5888	chairs
5889	chais
5890	chaise
5891	chaisier
5892	chaland
5893	chalaze
5894	chalazion
5895	chalcographie
5896	chalcolithique
5897	chalcopyrite
5898	chalcosine
5899	chaldéen
5900	chalet
5901	chaleur
5902	chaleurs
5903	challenge
5904	challenger
5905	challengeur
5906	chaloupe
5907	chalumeau
5908	chalut
5909	chalutage
5910	chalutier
5911	chamade
5912	chamaillerie
5913	chamailleur
5914	chamanisme
5915	chamarre
5916	chamarrure
5917	chambard
5918	chambardement
5919	chambellan
5920	chambertin
5921	chamboulement
5922	chambranle
5923	chambre
5924	chambrette
5925	chambrière
5926	chambrée
5927	chameau
5928	chamelier
5929	chamelle
5930	chamois
5931	chamoisage
5932	chamoiserie
5933	chamotte
5934	champ
5935	champagne
5936	champagnisation
5937	champart
5938	champenois
5939	champenoise
5940	champi
5941	champignon
5942	champignonniste
5943	champignonnière
5944	champion
5945	championnat
5946	champis
5947	champlevé
5948	champs
5949	chamsin
5950	chamérops
5951	chance
5952	chancel
5953	chancelier
5954	chancellerie
5955	chanceux
5956	chanci
5957	chancre
5958	chandail
5959	chandeleur
5960	chandelier
5961	chandelle
5962	chanfrein
5963	change
5964	changement
5965	changeur
5966	chanlatte
5967	chanoine
5968	chanoinesse
5969	chanson
5970	chansonnette
5971	chansonnier
5972	chant
5973	chantage
5974	chanteau
5975	chantefable
5976	chantepleure
5977	chanterelle
5978	chanteur
5979	chantier
5980	chantignole
5981	chantilly
5982	chantonnement
5983	chantoung
5984	chantourné
5985	chantre
5986	chanvre
5987	chanvrier
5988	chançard
5989	chaos
5990	chaouch
5991	chapardage
5992	chapardeur
5993	chape
5994	chapeau
5995	chapelain
5996	chapelet
5997	chapelier
5998	chapelière
5999	chapelle
6000	chapellenie
6001	chapellerie
6002	chapelure
6003	chaperon
6004	chapiteau
6005	chapitre
6006	chapon
6007	chapska
6008	chaptalisation
6009	char
6010	charabia
6011	charade
6012	charadriidé
6013	charançon
6014	charbon
6015	charbonnage
6016	charbonnier
6017	charbonnière
6018	charcuterie
6019	charcutier
6020	chardon
6021	chardonneret
6022	charge
6023	chargement
6024	charges
6025	chargeur
6026	chargé
6027	chariot
6028	chariotage
6029	charisme
6030	charité
6031	charivari
6032	charlatan
6033	charlatanerie
6034	charlatanisme
6035	charleston
6036	charlotte
6037	charme
6038	charmes
6039	charmeur
6040	charmeuse
6041	charmille
6042	charnier
6043	charnière
6044	charognard
6045	charogne
6046	charpentage
6047	charpente
6048	charpenterie
6049	charpentier
6050	charpie
6051	charretier
6052	charretin
6053	charreton
6054	charrette
6055	charretée
6056	charriage
6057	charroi
6058	charrois
6059	charron
6060	charronnage
6061	charruage
6062	charrue
6063	charrée
6064	charte
6065	charter
6066	chartes
6067	chartisme
6068	chartiste
6069	chartreuse
6070	chartreux
6071	chartrier
6072	chas
6073	chase
6074	chasse
6075	chasse-clou
6076	chasse-mouches
6077	chasse-neige
6078	chasse-roue
6079	chasselas
6080	chassepot
6081	chasseresse
6082	chasseur
6083	chassie
6084	chassieux
6085	chassé
6086	chassé-croisé
6087	chasteté
6088	chasuble
6089	chasublerie
6090	chat
6091	chat-huant
6092	chat-tigre
6093	chateaubriand
6094	chatière
6095	chatoiement
6096	chaton
6097	chatouille
6098	chatouillement
6099	chatouillis
6100	chatte
6101	chattemite
6102	chatterie
6103	chatterton
6104	chaud
6105	chaud-froid
6106	chaude
6107	chaudeau
6108	chaudière
6109	chaudron
6110	chaudronnerie
6111	chaudronnier
6112	chauffage
6113	chauffagiste
6114	chauffard
6115	chauffe
6116	chauffe-bain
6117	chauffe-eau
6118	chauffe-pieds
6119	chauffe-plat
6120	chauffe-plats
6121	chaufferette
6122	chaufferie
6123	chauffeur
6124	chauffeuse
6125	chaufour
6126	chaufournier
6127	chaulage
6128	chauleuse
6129	chaumage
6130	chaume
6131	chaumes
6132	chaumine
6133	chaumière
6134	chausse
6135	chausse-pied
6136	chausse-trape
6137	chausse-trappe
6138	chausses
6139	chaussette
6140	chausseur
6141	chausson
6142	chaussure
6143	chaussé
6144	chaussée
6145	chauve
6146	chauve-souris
6147	chauvin
6148	chauvinisme
6149	chauviniste
6150	chaux
6151	chavirement
6152	chaînage
6153	chaîne
6154	chaînes
6155	chaînette
6156	chaîneur
6157	chaînier
6158	chaîniste
6159	chaînon
6160	chaînée
6161	check-up
6162	cheddite
6163	chef
6164	chef-d'oeuvre
6165	chef-lieu
6166	chefferie
6167	cheftaine
6168	cheik
6169	cheikh
6170	cheire
6171	chelem
6172	chelléen
6173	chemin
6174	chemineau
6175	cheminement
6176	cheminements
6177	cheminot
6178	cheminée
6179	chemisage
6180	chemise
6181	chemiserie
6182	chemisette
6183	chemisier
6184	chenal
6185	chenapan
6186	chenet
6187	chenil
6188	chenille
6189	chenillette
6190	cheptel
6191	cherche
6192	chercheur
6193	chergui
6194	cherry
6195	cherté
6196	chervis
6197	chester
6198	chevaine
6199	cheval
6200	cheval-vapeur
6201	chevalement
6202	chevalerie
6203	chevalet
6204	chevalier
6205	chevalière
6206	chevau
6207	chevau-léger
6208	chevauchement
6209	chevauchée
6210	chevaux
6211	chevelu
6212	chevelure
6213	chevenne
6214	chevesne
6215	chevet
6216	cheveu
6217	cheveux
6218	chevillard
6219	cheville
6220	cheviotte
6221	chevreau
6222	chevrette
6223	chevreuil
6224	chevrier
6225	chevron
6226	chevrotement
6227	chevrotin
6228	chevrotine
6229	chevêche
6230	chevêtre
6231	chewing-gum
6232	chez-moi
6233	chez-soi
6234	chez-toi
6235	chiade
6236	chianti
6237	chiasma
6238	chiasme
6239	chiasse
6240	chibouk
6241	chibouque
6242	chic
6243	chicane
6244	chicanerie
6245	chicaneur
6246	chicanier
6247	chichi
6248	chichiteux
6249	chicon
6250	chicorée
6251	chicot
6252	chicote
6253	chicotin
6254	chien
6255	chien-loup
6256	chiendent
6257	chienlit
6258	chienne
6259	chiennerie
6260	chiens
6261	chierie
6262	chiffe
6263	chiffon
6264	chiffonnade
6265	chiffonnage
6266	chiffonne
6267	chiffonnement
6268	chiffonnier
6269	chiffonnière
6270	chiffrage
6271	chiffre
6272	chiffrement
6273	chiffreur
6274	chignole
6275	chignon
6276	chilien
6277	chimie
6278	chimiothérapie
6279	chimisme
6280	chimiste
6281	chimpanzé
6282	chimère
6283	chinage
6284	chinchilla
6285	chine
6286	chineur
6287	chinois
6288	chinoiserie
6289	chinook
6290	chintz
6291	chinure
6292	chiot
6293	chiotte
6294	chiottes
6295	chiourme
6296	chip
6297	chipeur
6298	chipie
6299	chipolata
6300	chipotage
6301	chips
6302	chique
6303	chiquenaude
6304	chiqueur
6305	chiqué
6306	chirographie
6307	chiromancie
6308	chiromancien
6309	chiropracteur
6310	chiropractie
6311	chiropraxie
6312	chiroptère
6313	chirurgie
6314	chirurgien
6315	chistera
6316	chitine
6317	chiton
6318	chiure
6319	chiée
6320	chlamyde
6321	chloral
6322	chloramphénicol
6323	chlorate
6324	chlore
6325	chlorhydrate
6326	chloroforme
6327	chlorophycée
6328	chlorophylle
6329	chloropicrine
6330	chlorose
6331	chlorotique
6332	chlorurant
6333	chlorure
6334	choc
6335	chochotte
6336	chocolat
6337	chocolaterie
6338	chocolatier
6339	chocolatière
6340	chocottes
6341	choeur
6342	choix
6343	cholagogue
6344	cholestérol
6345	cholestérolémie
6346	choline
6347	cholurie
6348	cholécystite
6349	cholécystotomie
6350	cholédoque
6351	cholémie
6352	choléra
6353	cholérine
6354	cholérique
6355	chondriome
6356	chondriosome
6357	chondroblaste
6358	chope
6359	chopine
6360	chopper
6361	choral
6362	chorale
6363	choreute
6364	chorion
6365	choriste
6366	chorizo
6367	choroïde
6368	chorus
6369	chorège
6370	chorée
6371	chorégraphe
6372	chorégraphie
6373	choréique
6374	chose
6375	chosification
6376	chott
6377	chou
6378	chou-fleur
6379	chou-navet
6380	chou-rave
6381	chouan
6382	chouannerie
6383	choucas
6384	chouchou
6385	choucroute
6386	chouette
6387	chouleur
6388	choute
6389	choux
6390	chow
6391	chow-chow
6392	chrestomathie
6393	chris-craft
6394	chrisme
6395	christ
6396	christiania
6397	christianisation
6398	christianisme
6399	christologie
6400	chromage
6401	chromate
6402	chromatine
6403	chromatisme
6404	chromatogramme
6405	chromatographie
6406	chromatopsie
6407	chrome
6408	chromes
6409	chromiste
6410	chromo
6411	chromolithographie
6412	chromosome
6413	chromosphère
6414	chromotypie
6415	chromotypographie
6416	chromé
6417	chronaxie
6418	chronicité
6419	chronique
6420	chroniqueur
6421	chrono
6422	chronologie
6423	chronomètre
6424	chronométrage
6425	chronométreur
6426	chronométrie
6427	chronophotographie
6428	chrysalide
6429	chrysanthème
6430	chrysobéryl
6431	chrysocale
6432	chrysolithe
6433	chrysomèle
6434	chrysomélidé
6435	chrysoprase
6436	chrémeau
6437	chrétien
6438	chrétienté
6439	chrême
6440	chuchotement
6441	chuchoterie
6442	chuchotis
6443	chuintante
6444	chuintement
6445	chute
6446	chutée
6447	chyle
6448	chyme
6449	chypriote
6450	châle
6451	châlit
6452	châsse
6453	châssis
6454	châtaigne
6455	châtaigneraie
6456	châtaignier
6457	châtain
6458	château
6459	châteaubriant
6460	châtelain
6461	châtelaine
6462	châtellenie
6463	châtiment
6464	chèche
6465	chènevis
6466	chènevière
6467	chèque
6468	chère
6469	chèvre
6470	chèvre-pied
6471	chèvrefeuille
6472	chébec
6473	chéchia
6474	chéiroptère
6475	chélicère
6476	chélidoine
6477	chélonien
6478	chéneau
6479	chénopode
6480	chénopodiacée
6481	chéquier
6482	chéri
6483	chérif
6484	chérubin
6485	chênaie
6486	chêne
6487	chêne-liège
6488	chômage
6489	chômeur
6490	cibiche
6491	cibiste
6492	cible
6493	ciboire
6494	ciborium
6495	ciboule
6496	ciboulette
6497	ciboulot
6498	cicatrice
6499	cicatricule
6500	cicatrisant
6501	cicatrisation
6502	cicindèle
6503	ciconiidé
6504	cicutine
6505	cicéro
6506	cicérone
6507	cidre
6508	cidrerie
6509	ciel
6510	cierge
6511	cieux
6512	cigale
6513	cigare
6514	cigarette
6515	cigarier
6516	cigarillo
6517	cigarière
6518	cigogne
6519	cigogneau
6520	ciguë
6521	cil
6522	cilice
6523	cilié
6524	cillement
6525	cimaise
6526	cime
6527	ciment
6528	cimentation
6529	cimenterie
6530	cimentier
6531	cimeterre
6532	cimetière
6533	cimier
6534	cinabre
6535	cinchonine
6536	cincle
6537	cingalais
6538	cinglé
6539	cinnamome
6540	cinoche
6541	cinoque
6542	cinq
6543	cinquantaine
6544	cinquantenaire
6545	cinquantième
6546	cinquième
6547	cintrage
6548	cintre
6549	ciné
6550	ciné-club
6551	ciné-roman
6552	ciné-shop
6553	ciné-tir
6554	cinéaste
6555	cinéma
6556	cinémascope
6557	cinémathèque
6558	cinématique
6559	cinématographe
6560	cinématographie
6561	cinémomètre
6562	cinéphile
6563	cinérama
6564	cinérite
6565	cinéroman
6566	cinéthéodolite
6567	cinétique
6568	cipaye
6569	cipolin
6570	cippe
6571	cirage
6572	circoncis
6573	circoncision
6574	circonférence
6575	circonlocution
6576	circonscription
6577	circonspection
6578	circonstance
6579	circonstances
6580	circonstancielle
6581	circonvallation
6582	circonvolution
6583	circuit
6584	circulaire
6585	circularité
6586	circulation
6587	circumduction
6588	circumnavigation
6589	cire
6590	cireur
6591	cireuse
6592	cirier
6593	cirière
6594	ciron
6595	cirque
6596	cirre
6597	cirrhe
6598	cirrhose
6599	cirripède
6600	cirrus
6601	ciré
6602	cisaille
6603	cisaillement
6604	ciseau
6605	ciseaux
6606	ciselet
6607	ciseleur
6608	cisellement
6609	ciselure
6610	cisoires
6611	ciste
6612	cistercien
6613	cistre
6614	cistron
6615	cistude
6616	cisèlement
6617	citadelle
6618	citadin
6619	citateur
6620	citation
6621	citerne
6622	cithare
6623	cithariste
6624	citoyen
6625	citoyenneté
6626	citrate
6627	citrine
6628	citron
6629	citronnade
6630	citronnelle
6631	citronnier
6632	citrouille
6633	citrus
6634	cité
6635	cité-dortoir
6636	cive
6637	civelle
6638	civet
6639	civette
6640	civil
6641	civilisateur
6642	civilisation
6643	civiliste
6644	civilisé
6645	civilité
6646	civilités
6647	civisme
6648	civière
6649	clabaud
6650	clabaudage
6651	clabauderie
6652	clabaudeur
6653	clabot
6654	clabotage
6655	clade
6656	clafoutis
6657	claie
6658	clair
6659	clair-obscur
6660	clairance
6661	claire
6662	claire-voie
6663	clairet
6664	clairette
6665	clairière
6666	clairon
6667	clairs
6668	clairvoyance
6669	clairvoyant
6670	clam
6671	clameur
6672	clamp
6673	clan
6674	clandestin
6675	clandestinité
6676	clandé
6677	clapet
6678	clapier
6679	clapotage
6680	clapotement
6681	clapotis
6682	clappement
6683	claquage
6684	claquante
6685	claque
6686	claquement
6687	claquet
6688	claquette
6689	claquettes
6690	claquoir
6691	clarain
6692	clarias
6693	clarification
6694	clarine
6695	clarinette
6696	clarinettiste
6697	clarisse
6698	clarté
6699	clash
6700	classe
6701	classement
6702	classes
6703	classeur
6704	classicisme
6705	classificateur
6706	classification
6707	classique
6708	claude
6709	claudication
6710	clause
6711	claustra
6712	claustration
6713	claustromanie
6714	claustrophobe
6715	claustrophobie
6716	clausule
6717	clavaire
6718	claveau
6719	clavecin
6720	claveciniste
6721	clavelée
6722	clavetage
6723	clavette
6724	clavicorde
6725	clavicule
6726	clavier
6727	claviste
6728	clayette
6729	claymore
6730	clayon
6731	clayonnage
6732	clayère
6733	clearance
6734	clearing
6735	clebs
6736	clef
6737	clenche
6738	clenchette
6739	clephte
6740	clepsydre
6741	cleptomane
6742	cleptomanie
6743	clerc
6744	clergie
6745	clergyman
6746	clergé
6747	clic
6748	clichage
6749	clicherie
6750	clicheur
6751	cliché
6752	click
6753	client
6754	clientèle
6755	clientélisme
6756	clignement
6757	clignotant
6758	clignotement
6759	climat
6760	climatisation
6761	climatiseur
6762	climatisme
6763	climatologie
6764	climatologue
6765	climatopathologie
6766	climatothérapie
6767	climatère
6768	climax
6769	clin
6770	clindamycine
6771	clinfoc
6772	clinicat
6773	clinique
6774	clinker
6775	clinomètre
6776	clinquant
6777	clip
6778	clipper
6779	clique
6780	cliques
6781	cliquet
6782	cliquetis
6783	cliquette
6784	cliquettement
6785	cliquètement
6786	clisse
6787	clitoridectomie
6788	clitoris
6789	clivage
6790	cloaque
6791	clochard
6792	clochardisation
6793	cloche
6794	clocher
6795	clocheton
6796	clochette
6797	clodo
6798	cloison
6799	cloisonnement
6800	cloisonné
6801	clone
6802	clope
6803	clopinettes
6804	cloporte
6805	cloque
6806	cloqué
6807	clos
6808	closerie
6809	closet
6810	clou
6811	clous
6812	cloutage
6813	cloutard
6814	clouterie
6815	cloutier
6816	clovisse
6817	clown
6818	clownerie
6819	cloyère
6820	cloître
6821	club
6822	clubiste
6823	clubman
6824	clupéidé
6825	cluse
6826	clystère
6827	clé
6828	clébard
6829	clématite
6830	clémence
6831	clémentine
6832	clémentinier
6833	clérical
6834	cléricalisme
6835	cléricature
6836	clérouque
6837	clérouquie
6838	clôture
6839	cnidaire
6840	cnémide
6841	coaccusé
6842	coach
6843	coacquéreur
6844	coadjuteur
6845	coadministrateur
6846	coagulabilité
6847	coagulant
6848	coagulation
6849	coagulum
6850	coalescence
6851	coalisé
6852	coalition
6853	coaltar
6854	coaptation
6855	coarctation
6856	coassement
6857	coassocié
6858	coassurance
6859	coat
6860	coati
6861	coauteur
6862	cobaea
6863	cobalt
6864	cobaltothérapie
6865	cobaye
6866	cobelligérant
6867	cobol
6868	cobra
6869	cobéa
6870	coca
6871	cocagne
6872	cocarde
6873	cocardier
6874	cocasserie
6875	cocaïne
6876	cocaïnisation
6877	cocaïnisme
6878	cocaïnomane
6879	cocaïnomanie
6880	coccidie
6881	coccidiose
6882	coccinelle
6883	coccolite
6884	coccolithophore
6885	coccyx
6886	coche
6887	cochenille
6888	cochenillier
6889	cocher
6890	cochet
6891	cochevis
6892	cochinchinois
6893	cochléaire
6894	cochléaria
6895	cochlée
6896	cochon
6897	cochonceté
6898	cochonnaille
6899	cochonne
6900	cochonnerie
6901	cochonnet
6902	cochylis
6903	cocker
6904	cockney
6905	cockpit
6906	cocktail
6907	coco
6908	cocon
6909	coconnage
6910	coconnière
6911	cocontractant
6912	cocoon
6913	cocorico
6914	cocoteraie
6915	cocotier
6916	cocotte
6917	cocotte-minute
6918	cocréancier
6919	coction
6920	cocu
6921	cocuage
6922	coda
6923	codage
6924	code
6925	codemandeur
6926	codes
6927	codeur
6928	codex
6929	codicille
6930	codificateur
6931	codification
6932	codirecteur
6933	codirection
6934	codominance
6935	codon
6936	codébiteur
6937	codéine
6938	codétenteur
6939	codétenu
6940	coefficient
6941	coelacanthe
6942	coelentéré
6943	coelioscopie
6944	coempereur
6945	coenesthésie
6946	coenure
6947	coenzyme
6948	coercibilité
6949	coercition
6950	coeur
6951	coexistence
6952	cofacteur
6953	coffin
6954	coffrage
6955	coffre
6956	coffre-fort
6957	coffres
6958	coffret
6959	coffreur
6960	cogestion
6961	cogitation
6962	cogito
6963	cognac
6964	cognassier
6965	cognat
6966	cognation
6967	cogne
6968	cognement
6969	cogneur
6970	cognée
6971	cogérance
6972	cogérant
6973	cohabitant
6974	cohabitation
6975	cohorte
6976	cohue
6977	cohérence
6978	cohéreur
6979	cohéritier
6980	cohésifère
6981	cohésion
6982	coiffant
6983	coiffe
6984	coiffeur
6985	coiffeuse
6986	coiffure
6987	coin
6988	coin-coin
6989	coincement
6990	coing
6991	coite
6992	coke
6993	cokerie
6994	cokéfaction
6995	col
6996	col-de-cygne
6997	cola
6998	colature
6999	colback
7000	colchicine
7001	colchique
7002	colcotar
7003	cold-cream
7004	colibacille
7005	colibacillose
7006	colibri
7007	colicitant
7008	colifichet
7009	colimaçon
7010	colin
7011	colin-maillard
7012	colin-tampon
7013	colineau
7014	colinot
7015	colique
7016	colis
7017	colistier
7018	colite
7019	collabo
7020	collaborateur
7021	collaboration
7022	collaborationniste
7023	collaborée
7024	collage
7025	collagène
7026	collant
7027	collante
7028	collapsus
7029	collargol
7030	collateur
7031	collation
7032	collationnement
7033	collatéral
7034	collatérale
7035	collatéraux
7036	colle
7037	collectage
7038	collecte
7039	collecteur
7040	collection
7041	collectionneur
7042	collectivisation
7043	collectivisme
7044	collectiviste
7045	collectivité
7046	collerette
7047	collet
7048	colleteur
7049	colleur
7050	colleuse
7051	colley
7052	collier
7053	collimateur
7054	collimation
7055	colline
7056	collision
7057	collocation
7058	collodion
7059	colloque
7060	colloïde
7061	collusion
7062	collutoire
7063	colluvion
7064	collyre
7065	collège
7066	collègue
7067	collé
7068	collégiale
7069	collégialité
7070	collégien
7071	colmatage
7072	colocase
7073	colocataire
7074	cologarithme
7075	colombage
7076	colombe
7077	colombier
7078	colombin
7079	colombophile
7080	colombophilie
7081	colon
7082	colonage
7083	colonat
7084	colonel
7085	colonial
7086	colonialisme
7087	colonialiste
7088	colonie
7089	colonies
7090	colonisateur
7091	colonisation
7092	colonisé
7093	colonnade
7094	colonne
7095	colonnette
7096	colophane
7097	coloquinte
7098	colorant
7099	coloration
7100	coloriage
7101	colorimètre
7102	colorimétrie
7103	coloris
7104	colorisation
7105	coloriste
7106	colosse
7107	colostrum
7108	colportage
7109	colporteur
7110	colposcopie
7111	colt
7112	coltinage
7113	columbarium
7114	columelle
7115	colvert
7116	colza
7117	colzatier
7118	colère
7119	colégataire
7120	coléoptère
7121	coléreux
7122	colérique
7123	coma
7124	comateux
7125	combat
7126	combatif
7127	combativité
7128	combattant
7129	combe
7130	combien
7131	combientième
7132	combinaison
7133	combinard
7134	combinat
7135	combinateur
7136	combinatoire
7137	combine
7138	combiné
7139	combinée
7140	comblanchien
7141	comble
7142	comblement
7143	comburant
7144	combustibilité
7145	combustible
7146	combustion
7147	comestibilité
7148	comestibles
7149	comice
7150	comices
7151	comics
7152	comique
7153	comité
7154	comma
7155	commandant
7156	commande
7157	commandement
7158	commanderie
7159	commandes
7160	commandeur
7161	commanditaire
7162	commandite
7163	commandité
7164	commando
7165	commencement
7166	commendataire
7167	commende
7168	commensal
7169	commensalisme
7170	comment
7171	commentaire
7172	commentateur
7173	commençant
7174	commerce
7175	commercial
7176	commerciale
7177	commercialisation
7178	commerçant
7179	commis
7180	commissaire
7181	commissaire-priseur
